Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W215742083072101,845,Chhattisgarh,Raigarh,Kharsia,Gidha,21.96,83.12,2021,8.1,346,0,171,18,3.3,17,0,125,14,22,6,22,0,13,,0
W214021083100801,846,Chhattisgarh,Raigarh,Raigadh,Godam,21.67,83.16,2021,7.7,266,0,37,25,36.6,34,0,85,18,10,7,12,0,12,,1.2
W223750083241501,847,Chhattisgarh,Raigarh,Dharmajaigarh,Golabuda,22.63,83.4,2021,7.5,1846,0,683,137,1.8,178,0,890,284,43,46,3,0.1,23,,15.9
W222052083363901,848,Chhattisgarh,Raigarh,tamnar,Gohri,22.35,83.61,2021,8,751,0,329,14,6.8,37,0,285,72,25,20,2,0.1,21,,5
W221815083054501,849,Chhattisgarh,Raigarh,Dharmajaigarh,Hati,22.3,83.1,2021,8,293,0,73,14,18.7,44,0,90,24,7,16,1,0,22,,2
W215815082030001,850,Chhattisgarh,Raigarh,Sarangarh,Hirri,21.64,83.11,2021,8.2,231,0,98,14,5.5,23,0,115,36,6,9,1,0,16,,0.2
W223155083062101,851,Chhattisgarh,Raigarh,Dharmajaigarh,Jabga,22.53,83.11,2021,7.9,2000,0,525,60,1.5,600,0,940,330,28,50,3,0,20,,12
W213430081173001,852,Chhattisgarh,Raigarh,Raigarh,Jamgaon,21.87,83.55,2021,8,70,0,12,11,6.2,5,0,20,6,1,1,9,0.1,11,,0
W215350083234101,853,Chhattisgarh,Raigarh,raigarh,Jamga Railway station,21.9,83.39,2021,8.3,992,0,189,49,45.5,107,0,350,52,53,25,2,0.1,18,,0.2
W222053083321901,854,Chhattisgarh,Raigarh,Lailunga,Jegarpur,22.35,83.54,2021,8.1,101,0,31,11,0,5,0,35,8,4,5,3,0.1,14,,0
W212530083192701,855,Chhattisgarh,Raigarh,Sarai Lengha Baram,Jhikipali,21.43,83.32,2021,8.2,1024,0,238,109,9.3,103,0,330,68,38,55,1,0,27,,15.6
W215325083203501,856,Chhattisgarh,Raigarh,Raigarh,Jorapali,21.89,83.34,2021,8.1,1224,0,311,98,0,139,0,455,124,35,48,2,0.1,20,,7.2
W212712083071001,857,Chhattisgarh,Raigarh,Sarangarh,Kanakbira,21.46,83.12,2021,8.1,364,0,85,32,18.1,39,0,155,34,17,8,3,0.1,26,,0.4
W223212083114201,858,Chhattisgarh,Raigarh,Dharmajaigarh,Kandadand,22.54,83.2,2021,8,121,0,18,7,24.4,19,0,55,8,8,1,9,0.1,24,,0
W224015083201501,859,Chhattisgarh,Raigarh,Dharmajaigarh,Kapu,22.67,83.34,2021,8.1,500,0,293,11,7.2,30,0,235,46,29,20,2,0.1,4,,0.2
W213413082583201,860,Chhattisgarh,Raigarh,Sarangarh,Kedar,21.61,82.94,2021,8.1,392,0,104,32,17.8,31,0,140,44,7,8,3,0,18,,0.4
W215740083181501,861,Chhattisgarh,Raigarh,Raigarh,Kerajhar,21.96,83.3,2021,7.9,284,0,43,25,37.2,29,0,95,26,7,8,14,0,32,,1
W230630082224501,862,Chhattisgarh,Raigarh,Dharmajaigarh,Khadgaon,22.38,83.12,2021,7.7,83.7,0,18,4,21,5,0,35,2,7,2,5,0,5,,0
W223446083150601,863,Chhattisgarh,Raigarh,Dharmajaigarh,Khanhar,22.58,83.25,2021,8.4,447,3,220,11,0,35,0,115,24,13,38,4,0.1,14,,0
W215920083055501,864,Chhattisgarh,Raigarh,Kharsia,Kharsia,21.99,83.1,2021,7.9,286,0,37,35,34.6,33,0,95,24,8,8,14,0.1,15,,0
W221220083220901,865,Chhattisgarh,Raigarh,Tamnar,Koknara,22.21,83.37,2021,8.4,377,3,165,21,3.4,19,0,125,18,19,6,23,0.1,12,,0
W214617083234401,866,Chhattisgarh,Raigarh,Pusaur,Koshmanda,21.77,83.4,2021,8.1,1158,0,49,70,3.2,85,0,425,78,55,44,2,0.1,24,,12.5
W215329083273501,867,Chhattisgarh,Raigarh,Raigarh,Kotarliya,21.89,83.46,2021,8.4,1084,3,220,109,44.4,89,0,405,66,58,26,2,0,19,,0.4
W215200083184501,868,Chhattisgarh,Raigarh,Raigarh,Kotra,21.87,83.31,2021,8.1,1233,0,525,32,0,89,0,460,120,38,47,2,0,26,,10.1
W221353083235101,869,Chhattisgarh,Raigarh,Gharghoda,Kotrimal,22.23,83.4,2021,8.3,598,0,146,49,26.2,53,0,200,42,23,12,22,0,21,,0.1
W221215083061501,870,Chhattisgarh,Raigarh,Dharmajaigarh,Kurekela,22.2,83.1,2021,7.8,79,0,12,11,4.1,5,0,20,6,1,5,5,0.1,7,,0
W221648083215904,871,Chhattisgarh,Raigarh,Gharghoda,Kurmibhuna,22.28,83.37,2021,7.8,125.3,0,24,14,3.9,19,0,50,12,5,3,4,0.1,9,,0
W222330083350001,872,Chhattisgarh,Raigarh,Lailunga,Lailunga,22.38,83.58,2021,7.8,103,0,24,7,0,10,0,30,8,2,2,3,0.1,9,,0
W215754083230501,873,Chhattisgarh,Raigarh,Raigarh,Lakha,21.97,83.38,2021,8.4,442,3,128,21,7.2,62,0,155,28,20,20,2,0.1,17,,0
W223045083125301,874,Chhattisgarh,Raigarh,Dharmajaigarh,Lakshmipur,22.51,83.21,2021,8.1,1031,0,281,109,9.6,69,0,320,76,31,51,1,0.1,22,,0
W222015083281501,875,Chhattisgarh,Raigarh,Lailunga,Laripani,22.34,83.47,2021,8.4,840,3,214,137,7.2,33,0,375,82,41,21,2,0.1,19,,0
W213012083180701,876,Chhattisgarh,Raigarh,Sarai Lengha Baram,Lendhara,21.5,83.3,2021,8.3,826,0,165,109,46,81,0,345,44,56,26,2,0,18,,1.2
W223703083224701,877,Chhattisgarh,Raigarh,Dharmajaigarh,Lipti,22.65,83.38,2021,8,1052,0,323,109,9.8,59,0,345,86,31,53,1,0.1,32,,0.1
W213755083163601,879,Chhattisgarh,Raigarh,Sarai Lengha Baram,Mahuapali,21.63,83.28,2021,7.9,86,0,12,4,4.7,14,0,25,4,4,2,5,0.8,8,,0.1
W221133083312201,880,Chhattisgarh,Raigarh,Tamnar,Milupara,22.16,83.54,2021,8.3,298,3,128,7,0,34,0,115,24,13,4,9,0.1,12,,0
W222308083364501,882,Chhattisgarh,Raigarh,Lailunga,Pakargaon,22.39,83.61,2021,8.1,216,0,79,7,5,25,0,85,20,8,11,1,0.3,12,,0
W213950083092801,883,Chhattisgarh,Raigarh,Sarangarh,Pindri,21.66,83.16,2021,7.9,383,0,116,32,16.7,33,0,150,48,7,10,4,0.1,11,,3.1
W195315082043001,884,Chhattisgarh,Raigarh,Raigarh,Raigarh,21.89,83.4,2021,8,1065,0,397,67,2.5,88,0,385,74,48,53,2,0,20,,21.4
W215611075081001,885,Chhattisgarh,Raigarh,Lailunga,Rajpur,22.44,83.49,2021,8.2,340,0,79,35,18.4,38,0,130,30,13,10,4,0.1,16,,4.1
W222455083311401,886,Chhattisgarh,Raigarh,Lailunga,Salkhiya,22.42,83.52,2021,8,609,0,183,25,12.3,103,0,250,44,34,12,17,0,21,,7.4
W214559083150601,887,Chhattisgarh,Raigarh,Pusaur,Semra,21.77,83.25,2021,7.9,1034,0,366,112,2.5,86,0,390,66,54,51,2,0,20,,21.4
W190520074491701,888,Chhattisgarh,Raigarh,Dharmajaigarh,Shahpur,22.48,83.18,2021,7.8,1290,0,415,56,69.7,85,0,360,70,44,51,46,0.1,24,,2
W214130083230901,889,Chhattisgarh,Raigarh,Pusaur,Surajgarh,21.69,83.39,2021,8.1,276,0,122,7,0.17,25,0,130,34,11,4,9,0.1,11,,0
W214745083225001,890,Chhattisgarh,Raigarh,Pusaur,Tadola,21.8,83.38,2021,8.1,112,0,18,11,13.7,10,0,40,8,5,3,5,0.1,10,,0
W220531083263101,891,Chhattisgarh,Raigarh,Tamnar,Tamnar,22.09,83.44,2021,7.6,1860,0,671,151,1.3,197,0,850,266,44,61,4,0,19,,18.6
W222701083105901,892,Chhattisgarh,Raigarh,Dharmajaigarh,Taraimar,22.45,83.18,2021,7.8,267,0,43,28,33.9,33,0,110,22,13,7,3,0.1,12,,0
W214730083194501,893,Chhattisgarh,Raigarh,Pusaur,Tetla,21.79,83.33,2021,7.9,65,0,6,7,12.4,5,0,20,4,2,1,8,0,17,,0
W215633083202001,894,Chhattisgarh,Raigarh,Raigarh,Chiraipani1,21.94,83.34,2021,7.8,152,0,49,11,4.3,19,0,65,18,5,2,4,0,12,,1.2
W220453083244201,895,Chhattisgarh,Raigarh,Tamnar,Amaghat,22.08,83.41,2021,7.9,865,0,171,91,45.2,101,0,300,44,46,40,22,0.1,23,,10.9
W225555084080201,896,Chhattisgarh,Raigarh,Manora,Fathepur,22.93,84.13,2021,8,190,0,73,7,1.1,24,0,70,24,2,7,2,0.1,10,,1
W223045083075501,897,Chhattisgarh,Raigarh,Dharamjaigarh,Pordahi,22.51,83.13,2021,8.1,270,0,116,18,0,10,0,95,24,8,13,1,1.1,13,,4.8
W214230083141501,898,Chhattisgarh,JANJGIR CHAMPA,Dabhra,Chandrapur,21.71,83.24,2021,7.7,254,0,73,21,6.1,31,0,90,24,7,12,1,0.7,10,,3.8
W215900083120001,899,Chhattisgarh,Raigarh,Kharsia,Chaple,21.98,83.2,2021,7.8,75,0,12,7,6.2,10,0,25,6,2,5,1,0,3,,2.1
W210600082130001,900,Chhattisgarh,Balodabazar,Simgha,Hadabandh,21.63,81.84,2021,7.1,1084,0,354,106,74.88,40,0,400,68,55,68,4,0.3,12,,0
W213633081510001,901,Chhattisgarh,Balodabazar,Simga,Udela,21.61,81.85,2021,7.2,1186,0,354,149,72.96,56,0,540,100,70,38,2,0.3,11,,0
W214926081521901,902,Chhattisgarh,Balodabazar,Kasdol,Temri,21.58,82.41,2021,7.4,701,0,268,71,28.8,10,0,260,72,19,47,0,0.7,26,,0
W213345082075101,903,Chhattisgarh,Balodabazar,Balodabazar,Amera,21.59,82.18,2021,7.1,753,0,317,71,22.56,11,0,300,108,7,41,1,0.6,12,,0
W205125081411301,904,Chhattisgarh,Balodabazar,Kasdol,Aouri,21.42,82.27,2021,7.4,573,0,329,43,14.88,0,0,270,28,48,34,2,0.3,17,,0
W204920080012001,905,Chhattisgarh,Balodabazar,Balodabazar,Arjuni,21.69,82.07,2021,7.2,749,0,232,78,63.84,20,0,310,56,41,32,1,0.4,8,,0
W213920082100001,906,Chhattisgarh,Balodabazar,Balodabazar,Baloda bazar,21.66,82.17,2021,7,730,0,317,57,36.96,7,0,300,60,36,38,0,0.4,8,,0
W213913082484401,907,Chhattisgarh,Balodabazar,Bilaigarh,Bhatgaon,21.65,82.81,2021,7.2,1058,0,317,135,70.56,19,0,430,68,62,50,1,0.5,20,,0
W220530069180501,908,Chhattisgarh,Balodabazar,Pallari,Bhatia,21.89,82.4,2021,7.3,572,0,207,43,31.68,17,0,215,56,18,29,0,0.6,11,,0
W213815082433001,909,Chhattisgarh,Balodabazar,Bilaigarh,Bilaigarh,21.64,82.73,2021,7.1,465,0,238,21,14.88,0,0,200,64,10,19,0,0.4,11,,0
W214202081453401,910,Chhattisgarh,Balodabazar,Simga,Damakheda,21.7,81.76,2021,7.1,972,0,244,106,98.88,25,0,430,100,43,21,1,0.3,15,,0
W214254081472601,911,Chhattisgarh,Balodabazar,Simga,Darchura,21.71,81.79,2021,7.2,1240,0,305,135,102.72,64,0,470,104,50,47,23,0.1,9,,0
W213700082260001,912,Chhattisgarh,Balodabazar,Kasdol,Kasdol,21.62,82.43,2021,7.3,702,0,256,71,28.8,9,0,250,64,22,46,0,0.7,26,,0
W211407078500602,913,Chhattisgarh,Balodabazar,Simga,Khapri,21.65,81.97,2021,7.5,383,0,183,28,14.88,1,0,180,44,55,14,0,0.6,9,,0
W212828082050001,914,Chhattisgarh,Balodabazar,Palari,Kodwa,21.47,82.08,2021,7.4,1187,0,549,64,50.88,40,0,540,136,70,39,2,0.4,11,,0
W212800082170001,915,Chhattisgarh,Balodabazar,Kasdol,Mudhipar,21.47,82.28,2021,7.3,603,0,293,35,15.84,0,0,230,80,7,35,2,0.3,15,,0
W213730082550001,916,Chhattisgarh,Balodabazar,Bilaigarh,Sarsiwa,21.63,82.92,2021,7.3,416,0,256,14,20.64,0,0,200,52,48,23,3,0.3,9,,0
W213908082292901,917,Chhattisgarh,Balodabazar,Kasdol,Sel,21.65,82.49,2021,7.3,253,0,134,21,7.68,0,0,120,28,41,10,2,0.3,19,,0
W213730081421501,918,Chhattisgarh,Balodabazar,Simga,Simga,21.63,81.7,2021,7.4,666,0,244,43,70.56,8,0,290,52,36,23,1,0.4,11,,0
W212700082043001,919,Chhattisgarh,Balodabazar,Palari,Sandi,21.45,82.08,2021,7.7,751,0,305,71,21.6,1,0,270,72,34,48,2,0.7,13,,0
W203545081393001,920,Chhattisgarh,Dhamtari,Magarload,Banraud,20.6,81.66,2021,7.4,414,0,220,21,12.96,0,0,175,48,62,21,4,0.3,12,,0
W202200081473001,921,Chhattisgarh,Dhamtari,Sihawa (Nagri),Banspani,20.37,81.79,2021,7.4,321,0,195,7,3.84,0,0,110,36,18,29,1,1.5,29,,0
W201920081514501,922,Chhattisgarh,Dhamtari,Sihawa (Nagri),Birgudi,20.32,81.86,2021,7.3,260,0,85,14,7.2,31,0,90,32,50,17,0,1,28,,0
W203746081340501,923,Chhattisgarh,Dhamtari,Dhamtari,Marradev,20.63,81.57,2021,7.6,527,0,250,21,36,0,0,200,44,22,31,4,0.3,9,,0
W204645081400001,924,Chhattisgarh,Dhamtari,Dhamtari,Chhati,20.78,81.67,2021,7.8,381,0,183,28,12.96,0,0,175,44,16,14,0,0.5,10,,0
W204845081375401,925,Chhattisgarh,Dhamtari,Kurud,Dandesara,20.81,81.63,2021,7.5,438,0,232,21,8.64,1,0,185,56,11,19,1,0.2,16,,0
W205741081404801,926,Chhattisgarh,Dhamtari,Kurud,Darba,20.96,81.68,2021,7.7,459,0,244,21,17.76,4,0,220,64,14,13,0,0.5,11,,0
W202420081544001,927,Chhattisgarh,Dhamtari,Sihawa (Nagri),Dorgardula,20.41,81.91,2021,7.5,279,0,110,14,6.72,32,0,110,32,7,17,0,1,35,,0
W202930081521501,928,Chhattisgarh,Dhamtari,Sihawa (Nagri),Dugli,20.49,81.87,2021,7.4,427,0,171,43,13.92,10,0,180,56,10,20,1,0.9,29,,0
W203800081340001,929,Chhattisgarh,Dhamtari,Dhamtari,Gangrel,20.63,81.56,2021,7.4,150,0,79,7,4.8,0,0,70,28,5,4,1,0,11,,0
W202637081481001,930,Chhattisgarh,Dhamtari,Sihawa (Nagri),Gattasilli,20.44,81.8,2021,7.4,309,0,171,14,2.88,0,0,105,40,1,29,0,1.4,27,,0
W202944081590901,931,Chhattisgarh,Dhamtari,Sihawa (Nagri),Jabarra,20.5,81.99,2021,7.3,428,0,183,28,13.92,9,0,170,48,12,20,1,0.8,27,,0
W203255081441501,932,Chhattisgarh,Dhamtari,Sihawa (Nagri),Keregaon,20.55,81.74,2021,7.2,195,0,110,7,3.84,0,0,80,20,7,10,2,0,15,,0
W203400081420001,933,Chhattisgarh,Dhamtari,Dhamtari,Khadadaha,20.57,81.69,2021,7,193,0,98,7,3.36,0,0,70,20,5,11,2,1.4,16,,0
W202930081512701,934,Chhattisgarh,Dhamtari,Nagri,Kouhabahara,20.49,81.86,2021,7.6,590,0,293,21,27.84,17,0,210,64,12,47,6,1.3,14,,0
W210015081433001,935,Chhattisgarh,Dhamtari,Kurud,Kondapar,21,81.73,2021,7.7,467,0,256,14,17.76,6,0,230,76,10,13,0,0.4,7,,0
W205135081355501,936,Chhattisgarh,Dhamtari,Kurud,Kosmarra,20.86,81.6,2021,7.7,525,0,281,28,9.6,5,0,240,72,14,19,1,0.1,10,,0
W203405081343601,937,Chhattisgarh,Dhamtari,Nagri,Kumhada,20.57,81.58,2021,7.5,402,0,232,14,10.56,1,0,175,56,8,20,4,0.1,6,,0
W205410081412001,938,Chhattisgarh,Dhamtari,Kurud,Marod,20.9,81.69,2021,7.6,929,0,232,135,42.72,27,0,330,92,24,46,12,0.1,6,,0
W204659081480201,939,Chhattisgarh,Dhamtari,Kurud,Mega,20.78,81.8,2021,7.4,944,0,281,113,37.92,59,0,340,84,36,58,9,0.2,8,,0
W202000081573001,940,Chhattisgarh,Dhamtari,Sihawa (Nagri),Nagri,20.33,81.96,2021,7.4,258,0,146,28,8.64,2,0,140,32,14,16,1,0.7,19,,0
W211058081331201,941,Chhattisgarh,Dhamtari,Sihawanagri,Sankra,20.26,82.01,2021,7.6,607,0,268,57,18.72,1,0,260,64,24,26,3,0.3,8,,0
W203719081265701,942,Chhattisgarh,Dhamtari,Dhamtari,Shankarda,20.62,81.45,2021,7.7,443,0,195,28,9.12,38,0,220,52,22,8,2,0.4,5,,0
